2457748.318228 0.000017 0.030994 0.002252 1 2
2457748.318245 0.000017 0.031140 0.002224 1 2
2457748.318263 0.000017 0.030117 0.002249 1 2
2457748.318280 0.000017 0.027470 0.002112 1 2
2457748.318298 0.000017 0.033156 0.002144 1 2
2457748.318315 0.000017 0.034975 0.002311 1 2
2457748.318333 0.000017 0.033655 0.002306 1 2
2457748.318350 0.000017 0.026235 0.002129 1 2
2457748.318368 0.000017 0.030049 0.002264 1 2
2457748.318385 0.000017 0.027343 0.002198 1 2
2457748.318403 0.000017 0.034728 0.002207 1 2
2457748.318420 0.000017 0.027812 0.002161 1 2
2457748.318438 0.000017 0.033152 0.002179 1 2
2457748.318455 0.000017 0.033786 0.002236 1 2
2457748.318473 0.000017 0.031359 0.002097 1 2
2457748.318490 0.000017 0.031192 0.002204 1 2
2457748.318508 0.000017 0.028917 0.002043 1 2
2457748.318525 0.000017 0.031644 0.002122 1 2
2457748.318543 0.000017 0.032307 0.002350 1 2
2457748.318561 0.000017 0.031167 0.002297 1 2
2457748.318578 0.000017 0.031026 0.002269 1 2
2457748.318596 0.000017 0.028069 0.002323 1 2
2457748.318613 0.000017 0.034446 0.002333 1 2
2457748.318631 0.000017 0.032112 0.002255 1 2
2457748.318648 0.000017 0.029595 0.002289 1 2
2457748.318666 0.000017 0.032183 0.002248 1 2
2457748.318683 0.000017 0.032246 0.002256 1 2
2457748.318701 0.000017 0.034248 0.002229 1 2
2457748.318718 0.000017 0.028453 0.002186 1 2
2457748.318736 0.000017 0.027172 0.002168 1 2
2457748.318753 0.000017 0.031762 0.002202 1 2
2457748.318771 0.000017 0.027885 0.002161 1 2
2457748.318788 0.000017 0.033299 0.002165 1 2
2457748.318806 0.000017 0.030291 0.002105 1 2
2457748.318823 0.000017 0.028606 0.002137 1 2
2457748.318841 0.000017 0.030139 0.002312 1 2
2457748.318858 0.000017 0.032811 0.002219 1 2
2457748.318876 0.000017 0.027131 0.002208 1 2
2457748.318893 0.000017 0.031667 0.002234 1 2
2457748.318911 0.000017 0.029089 0.002184 1 2
2457748.318928 0.000017 0.031912 0.002223 1 2
2457748.318946 0.000017 0.028326 0.002120 1 2
2457748.318963 0.000017 0.033060 0.002197 1 2
2457748.318981 0.000017 0.033761 0.002434 1 2
2457748.318998 0.000017 0.034056 0.002245 1 2
2457748.319016 0.000017 0.026417 0.002257 1 2
2457748.319033 0.000017 0.027210 0.002194 1 2
2457748.319051 0.000017 0.030843 0.002377 1 2
2457748.319068 0.000017 0.035559 0.002211 1 2
2457748.319086 0.000017 0.027118 0.002135 1 2
2457748.319103 0.000017 0.027067 0.002412 1 2
2457748.319121 0.000017 0.031277 0.002301 1 2
2457748.319138 0.000017 0.031850 0.002229 1 2
2457748.319156 0.000017 0.031863 0.002254 1 2
2457748.319174 0.000017 0.029848 0.002232 1 2
2457748.319191 0.000017 0.033193 0.002286 1 2
2457748.319209 0.000017 0.028201 0.002111 1 2
2457748.319226 0.000017 0.029979 0.002305 1 2
2457748.319244 0.000017 0.034088 0.002333 1 2
2457748.319261 0.000017 0.030123 0.002228 1 2
2457748.319279 0.000017 0.030248 0.002158 1 2
2457748.319296 0.000017 0.028250 0.002252 1 2
2457748.319314 0.000017 0.032465 0.002252 1 2
2457748.319331 0.000017 0.032150 0.002212 1 2
2457748.319349 0.000017 0.029627 0.002285 1 2
2457748.319366 0.000017 0.031053 0.002229 1 2
2457748.319384 0.000017 0.029279 0.002178 1 2
2457748.319401 0.000017 0.030023 0.002123 1 2
2457748.319419 0.000017 0.030536 0.002155 1 2
2457748.319436 0.000017 0.026942 0.002114 1 2
2457748.319454 0.000017 0.032452 0.002359 1 2
2457748.319471 0.000017 0.032773 0.002216 1 2
2457748.319489 0.000017 0.028769 0.002094 1 2
2457748.319506 0.000017 0.033695 0.002422 1 2
2457748.319524 0.000017 0.029648 0.002166 1 2
2457748.319541 0.000017 0.031751 0.002072 1 2
2457748.319559 0.000017 0.028279 0.002105 1 2
2457748.319576 0.000017 0.029610 0.001983 1 2
2457748.319594 0.000017 0.024884 0.002180 1 2
2457748.319611 0.000017 0.030280 0.002228 1 2
2457748.319629 0.000017 0.029265 0.002291 1 2
2457748.319646 0.000017 0.030626 0.002183 1 2
2457748.319664 0.000017 0.024019 0.002081 1 2
2457748.319681 0.000017 0.029222 0.002161 1 2
2457748.319699 0.000017 0.029576 0.002148 1 2
2457748.319716 0.000017 0.030332 0.002199 1 2
2457748.319734 0.000017 0.027988 0.002243 1 2
2457748.319751 0.000017 0.027286 0.002148 1 2
2457748.319769 0.000017 0.031718 0.002225 1 2
2457748.319787 0.000017 0.030508 0.002185 1 2
2457748.319804 0.000017 0.030966 0.002334 1 2
2457748.319822 0.000017 0.028460 0.002155 1 2
2457748.319839 0.000017 0.031317 0.002386 1 2
2457748.319857 0.000017 0.027898 0.002132 1 2
2457748.319874 0.000017 0.032962 0.002192 1 2
2457748.319892 0.000017 0.027358 0.002191 1 2
2457748.319909 0.000017 0.031806 0.002223 1 2
2457748.319927 0.000017 0.031419 0.002228 1 2
2457748.319944 0.000017 0.032754 0.002318 1 2
2457748.319962 0.000017 0.029641 0.002314 1 2
2457748.319979 0.000017 0.032875 0.002355 1 2
2457748.319997 0.000017 0.026819 0.002189 1 2
2457748.320014 0.000017 0.025621 0.002036 1 2
2457748.320032 0.000017 0.027031 0.002262 1 2
2457748.320049 0.000017 0.029732 0.002066 1 2
2457748.320067 0.000017 0.032264 0.002189 1 2
2457748.320084 0.000017 0.031607 0.002163 1 2
2457748.320102 0.000017 0.029410 0.002207 1 2
2457748.320119 0.000017 0.030190 0.002203 1 2
2457748.320137 0.000017 0.026507 0.002132 1 2
2457748.320154 0.000017 0.030013 0.002218 1 2
2457748.320172 0.000017 0.030768 0.002120 1 2
2457748.320189 0.000017 0.026757 0.002066 1 2
2457748.320207 0.000017 0.030728 0.002015 1 2
2457748.320224 0.000017 0.028255 0.002096 1 2
2457748.320242 0.000017 0.027019 0.002067 1 2
2457748.320259 0.000017 0.031122 0.002190 1 2
2457748.320277 0.000017 0.029370 0.002178 1 2
2457748.320294 0.000017 0.030216 0.002119 1 2
2457748.320312 0.000017 0.025873 0.002148 1 2
2457748.320329 0.000017 0.031571 0.002148 1 2
2457748.320347 0.000017 0.029477 0.002161 1 2
2457748.320365 0.000017 0.029020 0.002151 1 2
2457748.320382 0.000017 0.031692 0.002144 1 2
2457748.320400 0.000017 0.031252 0.002061 1 2
2457748.320417 0.000017 0.023724 0.002032 1 2
2457748.320435 0.000017 0.027327 0.002058 1 2
2457748.320452 0.000017 0.030207 0.002148 1 2
2457748.320470 0.000017 0.034939 0.002232 1 2
2457748.320487 0.000017 0.028159 0.002123 1 2
2457748.320505 0.000017 0.028121 0.002096 1 2
2457748.320522 0.000017 0.029708 0.002044 1 2
2457748.320540 0.000017 0.027515 0.002035 1 2
2457748.320557 0.000017 0.027888 0.002060 1 2
2457748.320575 0.000017 0.027695 0.002177 1 2
2457748.320592 0.000017 0.027256 0.002206 1 2
2457748.320610 0.000017 0.028664 0.002076 1 2
2457748.320627 0.000017 0.032304 0.002223 1 2
