2457829.331586 0.000023 -0.462754 0.025484 0.001796
2457829.331567 0.000062 -0.457740 0.027548 0.001419
2457829.331629 0.000062 -0.452727 0.028017 0.001513
2457829.331691 0.000062 -0.447713 0.026197 0.001348
2457829.331753 0.000062 -0.442700 0.025488 0.000145
2457829.331815 0.000062 -0.437686 0.025686 0.001507
2457829.331877 0.000062 -0.432672 0.026054 0.000906
2457829.331939 0.000062 -0.427658 0.025948 0.000802
2457829.332002 0.000062 -0.422645 0.025945 0.001273
2457829.332064 0.000062 -0.417631 0.026743 0.001597
2457829.332126 0.000062 -0.412617 0.026977 0.001725
2457829.332188 0.000062 -0.407604 0.025332 0.001724
2457829.332250 0.000062 -0.402590 0.024504 0.002126
2457829.332312 0.000062 -0.397576 0.025345 0.001034
2457829.332374 0.000062 -0.392563 0.022778 0.000928
2457829.332436 0.000062 -0.387549 0.025698 0.002659
2457829.332499 0.000062 -0.382536 0.022917 0.002495
2457829.332561 0.000062 -0.377522 0.023769 0.001165
2457829.332623 0.000062 -0.372508 0.024719 0.001599
2457829.332685 0.000062 -0.367494 0.028256 0.002341
2457829.332747 0.000062 -0.362481 0.025192 0.002420
2457829.332809 0.000062 -0.357467 0.026822 0.002721
2457829.332871 0.000062 -0.352453 0.025868 0.003252
2457829.332933 0.000062 -0.347440 0.026574 0.004047
2457829.332996 0.000062 -0.342426 0.027353 0.002850
2457829.333058 0.000062 -0.337413 0.027081 0.001349
2457829.333120 0.000062 -0.332399 0.027918 0.001643
2457829.333182 0.000062 -0.327385 0.026788 0.001647
2457829.333244 0.000062 -0.322372 0.025310 0.001888
2457829.333306 0.000062 -0.317358 0.028270 0.002254
2457829.333368 0.000062 -0.312344 0.027573 0.002082
2457829.333430 0.000062 -0.307330 0.027790 0.001667
2457829.333492 0.000062 -0.302317 0.026138 0.002184
2457829.333555 0.000062 -0.297303 0.027994 0.001110
2457829.333617 0.000062 -0.292289 0.028756 0.002403
2457829.333679 0.000062 -0.287276 0.028415 0.002297
2457829.333741 0.000062 -0.282262 0.028084 0.000513
2457829.333803 0.000062 -0.277249 0.029736 0.001735
2457829.333865 0.000062 -0.272235 0.030932 0.001300
2457829.333927 0.000062 -0.267221 0.029838 0.001733
2457829.333989 0.000062 -0.262208 0.026664 0.002039
2457829.334052 0.000062 -0.257194 0.026931 0.002756
2457829.334114 0.000062 -0.252180 0.028556 0.003047
2457829.334176 0.000062 -0.247167 0.027304 0.002985
2457829.334238 0.000062 -0.242153 0.031449 0.001669
2457829.334300 0.000062 -0.237139 0.031673 0.001256
2457829.334362 0.000062 -0.232125 0.029566 0.003268
2457829.334424 0.000062 -0.227112 0.031104 0.002343
2457829.334486 0.000062 -0.222098 0.031331 0.001572
2457829.334549 0.000062 -0.217085 0.028079 0.002650
2457829.334611 0.000062 -0.212071 0.028490 0.001969
2457829.334673 0.000062 -0.207057 0.028717 0.001403
2457829.334735 0.000062 -0.202043 0.026641 0.004448
2457829.334797 0.000062 -0.197030 0.030831 0.002257
2457829.334859 0.000062 -0.192016 0.030243 0.001627
2457829.334921 0.000062 -0.187003 0.028495 0.001666
2457829.334983 0.000062 -0.181989 0.025974 0.002492
2457829.335046 0.000062 -0.176975 0.025212 0.001404
2457829.335108 0.000062 -0.171962 0.026103 0.002242
2457829.335170 0.000062 -0.166948 0.026973 0.002776
2457829.335232 0.000062 -0.161934 0.026044 0.002573
2457829.335294 0.000062 -0.156920 0.024934 0.002052
2457829.335356 0.000062 -0.151907 0.024289 0.000916
2457829.335418 0.000062 -0.146893 0.024087 0.002170
2457829.335480 0.000062 -0.141879 0.023944 0.002957
2457829.335543 0.000062 -0.136866 0.026907 0.002526
2457829.335605 0.000062 -0.131852 0.024223 0.001489
2457829.335667 0.000062 -0.126839 0.024752 0.003022
2457829.335729 0.000062 -0.121825 0.026633 0.002012
2457829.335791 0.000062 -0.116811 0.024736 0.001509
2457829.335853 0.000062 -0.111798 0.023500 0.002030
2457829.335915 0.000062 -0.106784 0.024910 0.002304
2457829.335977 0.000062 -0.101770 0.023613 0.001102
2457829.336039 0.000062 -0.096756 0.023653 0.003394
2457829.336102 0.000062 -0.091743 0.024293 0.001455
2457829.336164 0.000062 -0.086729 0.022166 0.002185
2457829.336226 0.000062 -0.081715 0.023349 0.002987
2457829.336288 0.000062 -0.076702 0.023582 0.001635
2457829.336350 0.000062 -0.071688 0.024405 0.002143
2457829.336412 0.000062 -0.066675 0.024483 0.002358
2457829.336474 0.000062 -0.061661 0.024632 0.002773
2457829.336536 0.000062 -0.056647 0.024306 0.002819
2457829.336599 0.000062 -0.051634 0.023024 0.001779
2457829.336661 0.000062 -0.046620 0.022505 0.001331
2457829.336723 0.000062 -0.041606 0.025790 0.000813
2457829.336785 0.000062 -0.036593 0.024122 0.001620
2457829.336847 0.000062 -0.031579 0.022723 0.001847
2457829.336909 0.000062 -0.026565 0.024419 0.001521
