2457802.387066 0.000039 -0.522645 0.029925 0.002631
2457802.387105 0.000039 -0.517676 0.032586 0.002911
2457802.387144 0.000039 -0.512708 0.032962 0.001296
2457802.387183 0.000039 -0.507740 0.032912 0.002157
2457802.387222 0.000039 -0.502771 0.031538 0.001289
2457802.387261 0.000039 -0.497803 0.031610 0.002002
2457802.387300 0.000039 -0.492834 0.031862 0.001546
2457802.387339 0.000039 -0.487866 0.031846 0.001406
2457802.387378 0.000039 -0.482898 0.032596 0.003057
2457802.387417 0.000039 -0.477929 0.032958 0.003533
2457802.387455 0.000039 -0.472961 0.032774 0.002086
2457802.387494 0.000039 -0.467993 0.031176 0.003200
2457802.387533 0.000039 -0.463024 0.030777 0.001906
2457802.387572 0.000039 -0.458056 0.030105 0.001412
2457802.387611 0.000039 -0.453087 0.030534 0.002084
2457802.387650 0.000039 -0.448119 0.029204 0.002720
2457802.387689 0.000039 -0.443151 0.030779 0.002899
2457802.387728 0.000039 -0.438182 0.030799 0.003116
2457802.387767 0.000039 -0.433214 0.029902 0.003313
2457802.387806 0.000039 -0.428245 0.030139 0.002402
2457802.387845 0.000039 -0.423277 0.029611 0.001648
2457802.387884 0.000039 -0.418309 0.031084 0.002824
2457802.387923 0.000039 -0.413340 0.029994 0.002723
2457802.387962 0.000039 -0.408372 0.030173 0.001816
2457802.388001 0.000039 -0.403404 0.029802 0.002437
2457802.388040 0.000039 -0.398435 0.028855 0.002307
2457802.388079 0.000039 -0.393467 0.027824 0.002411
2457802.388118 0.000039 -0.388498 0.027958 0.002220
2457802.388157 0.000039 -0.383530 0.026231 0.001009
2457802.388196 0.000039 -0.378562 0.027979 0.002831
2457802.388235 0.000039 -0.373593 0.028143 0.001758
2457802.388274 0.000039 -0.368625 0.028256 0.001793
2457802.388313 0.000039 -0.363656 0.029763 0.001485
2457802.388352 0.000039 -0.358688 0.031270 0.002575
2457802.388391 0.000039 -0.353720 0.030434 0.001165
2457802.388430 0.000039 -0.348751 0.031213 0.002393
2457802.388469 0.000039 -0.343783 0.032873 0.001659
