2458871.182406 0.000046 -0.189906 0.036427 0.003697
2458871.182398 0.000061 -0.186922 0.038135 0.001807
2458871.182459 0.000061 -0.183937 0.037678 0.002409
2458871.182520 0.000061 -0.180953 0.040256 0.001070
2458871.182581 0.000061 -0.177969 0.038710 0.002670
2458871.182642 0.000061 -0.174984 0.036262 0.003425
2458871.182703 0.000061 -0.172000 0.039352 0.001590
2458871.182764 0.000061 -0.169016 0.040069 0.001493
2458871.182825 0.000061 -0.166032 0.038196 0.001998
2458871.182886 0.000061 -0.163047 0.036886 0.004191
2458871.182947 0.000061 -0.160063 0.037849 0.002149
2458871.183008 0.000061 -0.157079 0.035705 0.003233
2458871.183069 0.000061 -0.154094 0.040623 0.001086
2458871.183130 0.000061 -0.151110 0.038983 0.001711
2458871.183191 0.000061 -0.148126 0.038760 0.001969
2458871.183251 0.000061 -0.145142 0.037385 0.003813
2458871.183312 0.000061 -0.142157 0.041479 0.004643
2458871.183373 0.000061 -0.139173 0.032228 0.001872
2458871.183434 0.000061 -0.136189 0.038386 0.001212
2458871.183495 0.000061 -0.133204 0.036804 0.002050
2458871.183556 0.000061 -0.130220 0.037052 0.001536
2458871.183617 0.000061 -0.127236 0.034888 0.001968
2458871.183678 0.000061 -0.124251 0.034210 0.004321
2458871.183739 0.000061 -0.121267 0.036952 0.001781
2458871.183800 0.000061 -0.118283 0.036294 0.000464
2458871.183861 0.000061 -0.115299 0.036260 0.002317
2458871.183922 0.000061 -0.112314 0.036061 0.000919
2458871.183983 0.000061 -0.109330 0.035543 0.002700
2458871.184044 0.000061 -0.106346 0.034671 0.000962
2458871.184105 0.000061 -0.103361 0.035147 0.002967
2458871.184166 0.000061 -0.100377 0.032418 0.001356
2458871.184227 0.000061 -0.097393 0.036719 0.002742
2458871.184288 0.000061 -0.094409 0.033779 0.001188
2458871.184349 0.000061 -0.091424 0.032777 0.001160
2458871.184409 0.000061 -0.088440 0.030126 0.001033
2458871.184470 0.000061 -0.085456 0.032178 0.000919
2458871.184531 0.000061 -0.082471 0.029620 0.001107
2458871.184592 0.000061 -0.079487 0.029126 0.002494
2458871.184653 0.000061 -0.076503 0.030611 0.002054
2458871.184714 0.000061 -0.073519 0.030284 0.001596
2458871.184775 0.000061 -0.070534 0.031187 0.002544
2458871.184836 0.000061 -0.067550 0.032484 0.001173
2458871.184897 0.000061 -0.064566 0.031860 0.004373
2458871.184958 0.000061 -0.061581 0.035443 0.002034
2458871.185019 0.000061 -0.058597 0.035446 0.003566
2458871.185080 0.000061 -0.055613 0.029561 0.002096
2458871.185141 0.000061 -0.052629 0.036746 0.002840
2458871.185202 0.000061 -0.049644 0.033858 0.004336
2458871.185263 0.000061 -0.046660 0.032134 0.005800
2458871.185324 0.000061 -0.043676 0.037597 0.002173
2458871.185385 0.000061 -0.040691 0.034223 0.001561
2458871.185446 0.000061 -0.037707 0.036245 0.002852
2458871.185507 0.000061 -0.034723 0.033687 0.004425
2458871.185567 0.000061 -0.031738 0.036876 0.002642
2458871.185628 0.000061 -0.028754 0.035069 0.003588
2458871.185689 0.000061 -0.025770 0.034720 0.000391
2458871.185750 0.000061 -0.022786 0.034778 0.001301
